ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,3,"127,431",335,"254,863",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,4,"141,437",324,"313,062",324,0,0,"1,008",670,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,5,"234,403",335,"551,558",335,0,0,"2,796","1,801",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,6,"438,727",324,"1,435,202",324,0,0,"4,582","2,030",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,7,"575,495",335,"1,833,008",335,0,0,"4,331","1,587",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,8,"470,160",335,"1,529,055",335,0,0,"4,588","2,000",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,9,"271,515",324,"632,589",324,0,0,"3,146","1,829",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,10,"232,067",335,"520,491",335,0,0,"2,009","1,122",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,11,"108,278",324,"216,556",324,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,12,"88,662",335,"177,323",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,1,0,9,0,9,0,0,0,0,0,63,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,2,0,6,0,6,0,0,0,0,0,204,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,3,0,0,0,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,4,37,0,37,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,5,"1,206",28,"64,292",28,119,0,360,0,"1,897",385,252,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,6,"5,224",30,"290,746",30,"2,527",34,"1,291",0,"5,742",350,"2,238",Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,7,"7,938",26,"400,207",26,"3,238",96,"1,496",0,"6,456",340,"4,906",Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,8,"7,981",23,"492,168",23,"4,175",79,"2,120",0,"9,741",332,"3,983",Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,9,"2,849",0,"156,161",0,"1,060",8,928,0,"3,781",240,624,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,10,219,0,397,0,0,0,6,0,2,40,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,11,0,0,0,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,12,0,0,0,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,1,"277,128","1,068","1,770,222","1,068",0,0,"20,684","14,019","1,173",0,"3,315",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,2,"302,834","1,050","1,840,643","1,050",0,0,"20,288","13,683","1,820",0,"7,439",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,3,"431,849","1,537","2,558,590","1,537",0,0,"29,156","13,968","3,487",0,"10,163",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,4,"358,701","1,280","2,175,324","1,280",0,0,"28,560","10,473","1,664",0,"8,817",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,5,"228,627",852,"1,534,195",852,0,0,"23,608","7,245",569,0,"5,712",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,6,"159,177",617,"865,722",617,0,0,"10,184","2,181",95,0,"2,540",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,7,"149,070",576,"722,220",576,0,0,"6,264","1,659",36,0,"1,837",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,8,"135,137",516,"663,819",516,0,0,"5,732","2,046",48,0,"1,760",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,9,"150,533",571,"823,334",571,0,0,"7,740","2,886",204,0,"4,053",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,10,"222,629",812,"1,564,515",812,0,0,"21,248","8,181",728,0,"10,243",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,11,"316,911","1,217","1,942,454","1,217",0,0,"21,844","9,645","1,468",0,"8,109",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,12,"325,698","1,233","1,926,169","1,233",0,0,"16,144","11,508","1,299",0,"10,506",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2022,"3,058,294","11,329","18,387,207","11,329",0,0,"211,452","97,494","12,591",0,"74,494"
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,1,20,0,124,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,2,0,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,3,20,0,124,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,4,20,0,124,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,5,144,34,"6,893",34,0,0,99,0,151,104,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,6,"5,089","1,189","104,680","1,189","1,193",0,891,0,963,292,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,7,"12,600","2,070","201,888","2,070","1,504",0,"1,832",0,"1,821",665,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,8,"9,991","2,408","175,584","2,408","1,363",0,"1,598",0,"1,774",650,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,9,"5,734","1,727","101,647","1,727",807,0,"1,302",0,645,236,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,10,250,108,"4,598",108,0,0,90,0,37,18,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,11,20,0,124,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,12,20,0,124,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2022,"33,908","7,536","595,910","93,884","4,867",0,"5,812",0,"5,391","1,965",0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,1,22,0,255,0,0,0,0,0,0,0,10,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,2,43,0,596,0,0,0,0,0,0,0,24,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,3,78,0,"1,307",0,0,0,0,0,0,0,54,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,4,429,0,"2,544",0,0,0,0,0,0,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,5,"31,503",0,"119,618",0,0,0,10,0,0,0,11,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,6,"101,386",0,"352,905",0,0,0,154,0,2,0,261,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,7,"116,723",0,"408,721",0,0,0,196,0,33,0,297,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,8,"92,850",0,"329,832",0,0,0,156,0,26,0,236,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,9,"40,343",0,"138,589",0,0,0,40,0,6,0,55,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,10,"6,496",0,"13,127",0,0,0,0,0,3,0,3,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,11,6,0,132,0,0,0,0,0,0,0,6,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,12,64,0,926,0,0,0,0,0,0,0,37,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2022,"389,943",0,"1,368,552",0,0,0,556,0,70,0,994
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,1,"21,971","1,008","105,462","1,008",0,0,324,191,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,2,"14,419","1,183","69,212","1,183",0,0,337,283,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,3,"19,744","1,150","94,771","1,150",681,0,649,417,10,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,4,"36,642","1,267","1,333,761","1,267","3,096",0,"1,278",884,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,5,"79,247","2,130","2,884,604","2,130","3,343",0,"6,548","3,438","1,291",0,123,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,6,"94,402","3,977","3,483,421","3,977","6,828",0,"22,263","6,338","2,312",0,535,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,7,"120,676","4,501","4,452,927","4,501","5,712",0,"36,723","9,050","4,324",0,683,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,8,"89,257","3,432","3,248,957","3,432","5,811",0,"24,686","6,948","3,696",0,467,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,9,"81,801","3,063","2,977,571","3,063","6,215",0,"12,586","4,239","1,919",0,126,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,10,"53,287","2,564","1,939,645","2,564","3,481",0,"5,371","2,671",246,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,11,"18,222","1,733","663,285","1,733",0,0,407,436,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,12,"11,318","1,239","54,328","1,239",0,0,64,45,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2022,"640,986","27,247","21,307,944","108,988","35,167",0,"111,236","34,940","13,798",0,"1,934"
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,1,"1,098",700,"15,192",700,0,0,0,0,450,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,2,695,400,"12,380",400,0,0,0,0,400,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,3,819,450,"13,311",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,4,880,450,"13,504",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,5,925,450,"13,459",450,0,0,0,0,425,600,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,6,"1,552",600,"19,546",600,0,0,0,0,575,800,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,7,"1,915",750,"24,490",750,0,0,0,0,725,800,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,8,"2,041",800,"25,351",800,0,0,0,0,750,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,9,"1,650",800,"24,264",800,0,0,0,0,750,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,10,"2,049",900,"26,010",900,0,0,0,0,750,750,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,11,"1,596",750,"30,303",750,0,0,0,0,"1,000",700,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,12,"1,705",700,"22,738",700,0,0,0,0,675,450,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2022,"16,925","7,750","240,548","225,200",0,0,0,0,"7,350","6,800",0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,1,0,0,0,0,0,0,0,0,0,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,2,6,0,144,0,0,0,0,0,0,0,6,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,3,8,0,148,0,0,0,0,0,2,0,4,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,4,26,0,52,0,0,0,0,0,0,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,5,788,122,"6,130",122,0,0,0,0,186,45,21,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,6,"4,461",680,"36,884",680,0,0,0,0,"1,187",315,84,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,7,"5,650",871,"52,968",871,0,0,0,0,"1,809",514,85,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,8,"4,975",747,"49,726",747,0,0,0,0,"1,695",591,113,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,9,"1,986",302,"16,292",302,0,0,0,0,542,287,18,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,10,287,0,574,0,0,0,0,0,0,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,11,0,0,0,0,0,0,0,0,0,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,12,0,0,0,0,0,0,0,0,0,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2022,"18,187","2,722","162,918","43,988",0,0,0,0,"5,421","1,752",331
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,1,"9,894",0,"60,456",0,0,0,0,0,52,0,0,Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,"446,291",0,"4,845,030",0,0,0,"60,426","29,355",903,0,"12,520"
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,2,"8,184",0,"50,364",0,0,0,0,0,60,0,0,Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,"446,291",0,"4,845,030",0,0,0,"60,426","29,355",903,0,"12,520"
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,3,"7,764",0,"50,574",0,0,0,0,153,37,0,0,Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,"446,291",0,"4,845,030",0,0,0,"60,426","29,355",903,0,"12,520"
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,4,"13,539",0,"85,959",0,0,0,0,162,63,0,0,Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,"446,291",0,"4,845,030",0,0,0,"60,426","29,355",903,0,"12,520"
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,5,"21,836",0,"228,705",0,0,0,"2,412","1,665",74,0,501,Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,"446,291",0,"4,845,030",0,0,0,"60,426","29,355",903,0,"12,520"
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,6,"70,558",0,"881,172",0,0,0,"11,004","6,468",243,0,"4,086",Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,"446,291",0,"4,845,030",0,0,0,"60,426","29,355",903,0,"12,520"
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,7,"110,025",0,"1,331,961",0,0,0,"20,313","8,151",220,0,"3,307",Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2022,"446,291",0,"4,845,030",0,0,0,"60,426","29,355",903,0,"12,520"
